reviewerID,asin,overall
A3PWQXT5QGEKN7,0783240295,4.0
AWA8B5AG0GDOF,0783240295,2.0
A3MEGCL9WU0U1R,0783240295,2.0
A19AH0ZW2QCDP,0783240295,5.0
A2B3Z2QHW3V35S,0783240295,5.0
A16NJO7F7Y2E6H,0783240295,5.0
A22ZCVGZF4AJC3,0783240295,3.0
A3DWDPMDXAMWC7,0783240295,3.0
A15LQLSU6VUSD,0783240295,1.0
A7XSXVTU6DR9S,0783240295,1.0
A3KPKQ737W4KE0,0783240295,5.0
ARBIXH202V9MA,0783240325,5.0
A9ETDX5K04DY,0783240325,3.0
A1Q7FG5Q17HJ2T,0783240325,5.0
AW3VZ5O895LRK,0783240325,4.0
ACJVGDN8G386P,0783240325,5.0
A1VV7MD14UNIAK,0783240325,2.0
A1TVNL3SBIHM32,0783240325,5.0
A1MWAQCQ1G3CL3,0783240325,5.0
A1QK91G8NM5XI1,0783240325,5.0
ASOIC14WUEA84,0783240325,5.0
A297U4U2CEFLJN,0783240325,5.0
A2WB4OWBUH2VQX,0783240325,5.0
A16CZRQL23NOIW,0783240325,5.0
A1NNS31GRVDJNB,0783240325,3.0
A24JV0K9QG3HJT,0783240325,5.0
A1IWWRZJOXOSYP,0783240325,4.0
ANRPQ2Y25JM80,0783240325,5.0
A22GX4WUDEGBQY,0783240325,5.0
A14K2UVS4109F,0783240325,3.0
A1RMEFTC2PMJ5N,0783240325,4.0
A1XAR44IW48IEK,0783240325,2.0
A2JYIDH7JIG48H,0783240325,1.0
A3CVNRRC13362K,0783240325,5.0
A3NKZB13LYPFM9,0783240325,5.0
A1XZJ32DJS8YV2,0783240325,5.0
AJ9FC1GZOTA1O,0783240325,1.0
A1KO6DE5XNJ9ED,0783240325,5.0
A2C63L2TFNY44V,0783240325,2.0
A1VGVMUOI5FHTE,0783240325,3.0
A29CJQXQSWYL1S,0783240325,5.0
AS5WZV6SBZAAK,0783240325,5.0
A35RCE15OI0ENL,0783240325,5.0
A3M582E26LDPPC,0783240325,5.0
AT2KE4IL89WUT,0783240325,5.0
A1HBF15F0FKOUH,0783240538,5.0
A1S0UTM5TS2XTK,0783240546,5.0
AE93MO2H55SXR,0783240554,4.0
A3MV1KKHX51FYT,0783240562,2.0
AAFMYN4PS5GVN,0783240562,5.0
AEYA6DEEW7NYG,0783240562,3.0
AOK51PED51KHN,0783240562,5.0
A3MV1KKHX51FYT,0783240570,3.0
A1345VRK5MYG7,0783240570,3.0
A3P3UU1ZUW0M9S,0783240570,5.0
A36NW00607K49I,0783240570,3.0
A1YLX64YW58CVL,0783240570,4.0
A24OOA1A9E9EWD,0783240570,5.0
A2AK0ED570YZTS,0783240694,5.0
AVIP18OR94DHO,0783240694,5.0
A1A5LQF4GOMOZ2,0783240694,5.0
AGNUO64RCQSN1,0783240694,5.0
A2H507ULC54L3H,0783240694,4.0
A1VCRUR45RV0K8,0783240694,5.0
AWAJ8IBV91KUU,0783240694,5.0
AQFTNHWQ6KYIC,0783240694,5.0
A30R0PZD14EJHJ,0783240694,5.0
A3I0650QIQXWOH,0783240694,5.0
A2YRT9XK5Q0LZP,0783240694,5.0
AZKU5BVCKK21J,0783240694,5.0
AWWFEQ21PXBPA,0783240694,5.0
A2LQLJWXQQM3PB,0783240694,5.0
A2BT4P8JMYG0AG,0783240694,5.0
AKL5B9AY25CZR,0783240694,5.0
A36360M56HVTC7,0783240694,5.0
A2EN7Q4J55L2MU,0783240694,5.0
A6D1JLXEKMOSP,0783240694,5.0
A16D6IMWY77SOO,0783240694,5.0
A3MLEGGLQY70ZS,0783240694,5.0
ASHPAWYYYMDIM,0783240694,5.0
AP8AEJPWZG3MK,0783240694,5.0
A39CX0EE4BZCZC,0783240694,4.0
A3URFPNEFTWNHZ,0783240694,5.0
AUHG8KSHI529U,0783240694,5.0
A323VH74XXYSB,0783240694,5.0
AFY9YSN1WWOVI,0783240694,4.0
ASBINC9OZNLZ3,0783240694,5.0
A143LORW7AH8C3,0783240694,5.0
A2EK4JTD0B0ETP,0783240694,5.0
A3RYGMSQGW847U,0783240694,5.0
AW4MT9WP95TVD,0783240694,5.0
A30OULUPIBKDVC,0783240694,5.0
A2IIY3BRM5EGCH,0783240694,5.0
A28RALMNDQRMCF,0783240694,5.0
A1EDLI3D8MOSUA,0783240694,5.0
A3GQZWOJ3RI5WL,0783240694,5.0
A394J1BGPSPPX0,0783240694,5.0
ACZXQQ5L5P41I,0783240694,5.0
ARWXRE5FWGXM3,0783240694,5.0
A31BP7GU1IJTCQ,0783240694,5.0
A3Q96EEBMVO0D7,0783240694,5.0
AVB1M285WSLJF,0783240694,5.0
AFMFDEM1FSSZW,0783240694,5.0
A1B4PI6M8IA340,0783240694,5.0
A1WX6BYSC8VRA0,0783240694,5.0
AG3CFWI48AX9Y,0783240694,4.0
A3B51XAHWLI55X,0783240694,5.0
A3UDYY6L2NH3JS,0783240694,5.0
A2BCY38RS8RLQO,0783240694,2.0
A3BYDUGTTMRXB9,0783240694,4.0
A179WHLE1HGJVJ,0783240694,5.0
A1HEMOZALLD1OV,0783240694,5.0
A1FN1KW79R3KKE,0783240694,4.0
A2SVHX03E449MW,0783240694,5.0
A3CYUN83WM7Q8N,0783240694,5.0
A35PQLY2LHLVD7,0783240694,1.0
A25QLUX8IL0A81,0783240694,5.0
AW45AK8BYFYKC,0783240694,5.0
A2BONWM3BV1UPE,0783240694,5.0
AF74UAKV3Q3W0,0783240694,5.0
A1EMTZ3MGIIEXK,0783240694,5.0
A23LX1FG3TZSD1,0783240694,5.0
A2IKG7OOSX9I57,0783240694,5.0
A2RAM0HH4LE4TS,0783240694,5.0
A1SJH8BYV7EVDQ,0783240694,5.0
A2ZMRIIY01N1IG,0783240694,4.0
A1MR6GYE63XWJP,0783240694,5.0
A28AY6A9BW2QR6,0783240694,5.0
A20PW7379GMC3C,0783240694,5.0
A271BSMJ7EB43S,0783240694,5.0
AY9EIQX8X7AXB,0783240694,5.0
A1TWTULVD6F22O,0783240694,5.0
A30K7F2B0LZD6O,0783240694,5.0
AYGEKID3G7DPW,0783240694,4.0
A6NLJW33U31W8,0783240694,5.0
A1TQW0J5JRYJJ3,0783240694,5.0
A2JUUJCRQRPKWB,0783240694,5.0
A18JGUJXUUIDCX,0783240694,5.0
AL8MYXGF2NMIR,0783240694,5.0
AIB0MD49L0YRL,0783240694,5.0
A9NVA4C2SB4J8,0783240694,5.0
A1CIN9NUGTTKOF,0783240694,5.0
AHUT55E980RDR,0783240694,5.0
A2TOZDMQM1XM8I,0783240694,3.0
A1HESLQIM6GG0E,0783240694,5.0
AYX1FRZ5U168V,0783240694,4.0
A2YNWU5W1QVXUK,0783240694,5.0
A1BVCH82W0M2W2,0783240694,5.0
A3IUKKL3RA9VLV,0783240694,5.0
A3L0QHZ2RDJGY7,0783240694,5.0
AOPQ0KA1B7BFD,0783240694,5.0
A8BJ47L8BOI41,0783240694,5.0
A1JH1O0698LQ8W,0783240694,4.0
A26DTL5Y7Y47KQ,0783240694,5.0
A1J1HGQE3KE1W9,0783240694,5.0
A1OX82JPAQLL60,0783240694,5.0
A1016MQ7HHJTHB,0783240694,5.0
A34XTGCCP52L5H,0783240694,5.0
A2U4GN0DC8DUDY,0783240694,5.0
A2DVFHG099GUGE,0783240694,3.0
A2FRQVR54BN35Y,0783240694,5.0
A1XV95ID4PBQSH,0783240694,5.0
A2JBIF2USXKS0G,0783240694,5.0
A337G972B4PR2F,0783240694,5.0
AMF02N2D6X7OO,0783240694,5.0
A3SJJYGA0WPST2,0783240694,5.0
AR72FU7QP9YHM,0783240694,5.0
AP7HVCR465MKO,0783240694,1.0
A35ZK3M8L9JUPX,0783240694,5.0
A1W48JS9KRFB1S,0783240694,5.0
A16GAIJJE39T1S,0783240694,4.0
AO3KLIRHLE63P,0783240694,5.0
A4TPRB7RTHWL9,0783240694,5.0
A2OJJYWL1NM4KN,0783240694,5.0
A2DA99TT8HKVY7,0783240694,4.0
A2V29IO9JQQF5P,0783240953,5.0
A3FQOI1J3HTDRC,0783240953,3.0
A1CWA7BG9XNXY1,0783240953,5.0
A1L73EMV8O7S4U,0783240953,5.0
A37NOSDHTBNQR3,0783240953,5.0
A3VVSZ7JJUX0J8,0783240953,5.0
A1ZZW7FJQF7I4N,0783240953,5.0
AUDIJM3VUULS7,0783240953,3.0
APNAPW472FZUB,0783240953,1.0
A2I7OCRBSLWFSQ,0783240953,4.0
A1MC6BFHWY6WC3,0783240953,5.0
A1QQL3JDGPM0K4,0783240953,4.0
A2HM0QSP4MAMFY,0783240953,5.0
A25I1XNUQWZQIK,0783240953,5.0
AN61MDRJQQQL6,0783240953,5.0
A2H099UURHR0Q4,0783240953,1.0
A3CYT11W9AOC7Z,0783240953,5.0
A3A48XEYWLWH7T,0783240953,5.0
A384W47HYQF17L,0783240953,5.0
A1F2EYORWOZ3G1,0783240953,5.0
A2H3MYQTLE30J9,0783240953,5.0
A2NJO6YE954DBH,0783240953,5.0
A3LAY0J4I35ULS,0783240953,5.0
A3D5CBC18W2FG0,0783240953,5.0
A3OLXW2OBRROR0,0783240953,3.0
A3O381QE2ROTJD,0783240953,5.0
A1Y87E22UVYCE6,0783240953,5.0
A16XRPF40679KG,0783240953,5.0
A2M1N8G4W4END8,0783240953,4.0
AH12D1GD789RD,0783240953,4.0
A1ER6IYOMM8VCT,0783240953,5.0
A3LD3BYJW79LI0,0783240953,5.0
A3HE45JYPDV2W1,0783240953,4.0
A3RSCUWHLNHHOK,0783240953,5.0
A1QYHMXSARAHO4,0783240953,5.0
A1PYDBAOJR51WR,0783240953,5.0
A77V5LLGUHEOA,0783240953,5.0
A19XUA3VFXI2JG,0783240953,5.0
A1QSQO6BZ0Z3OM,0783240953,5.0
A2I7NGKA8LPN89,0783240953,3.0
A3LG14LGG820ZJ,0783240953,5.0
A2WXEZXFRN38M1,0783240953,5.0
A2AI88ZVALOP5Y,0783240953,5.0
A1UX4Z5H6YLZO2,0783240953,5.0
A2WVQ1AHKGPGOX,0783240953,2.0
A22VE7Q6NFTGKT,0783240953,5.0
AA6H6458HIPHL,0783240961,5.0
A3STFVPM8NHJ7B,0783240961,5.0
A3STHX4D9RA42S,0783240961,5.0
AIMR915K4YCN,0783240961,5.0
A11SPSEM08VIXX,0783240961,5.0
AWLTDZXSO20Z8,0783240961,5.0
A7C03EA9DV3VM,0783240961,4.0
A3DQGU6U08CGCY,0783240961,5.0
A2ZY49IDE6TY5I,0783240961,5.0
A1JH5J1KQAUBMP,0783240961,4.0
A2BQBOVCI08JW7,0783240961,5.0
A3RX54RU8R8OMH,0783240961,4.0
A1COW0UIB5HA9J,0783240961,5.0
A1GRQZST8V1Z7B,0783240961,5.0
A3F31WV27FJMFM,0783240961,5.0
A1257UOB7BM9BK,0783240961,5.0
A1XSXO7ARGV9WP,0783240961,4.0
A1ER6IYOMM8VCT,0783240961,5.0
A2F3M93RRLFQNJ,0783240961,4.0
AAECAHBNP1VD2,0783240961,5.0
A3FM0PAT23VTNA,0783240961,4.0
A3UXURGM8W6QSH,0783240961,4.0
A32QTPJ3L93KMI,0783240961,4.0
AZ1Z6EM4T09M8,0783240961,5.0
A12UVFK3ULB132,0783240961,5.0
A1YPI8V9VIRQW1,0783240961,5.0
A2D384361SQBQP,0783240961,5.0
A2NS64R3Q3SFUA,0783240961,5.0
A36RYZG39M9D95,0783240961,4.0
A12YVLUBNR60PR,0783240961,5.0
A1Y1IMKX8ZRV4Y,078324097X,3.0
A854E5FCL8X1I,078324097X,4.0
A1RMBUPNG7CADV,078324097X,5.0
A2FYL1SJHJQU7I,078324097X,3.0
A3BHIMADTL85NS,078324097X,2.0
ACIBQ6BQ6AWEV,078324097X,3.0
A2382R5B6EWVY1,078324097X,4.0
ABCFOABSBZJ0H,078324097X,4.0
ACO20QL72D1E6,078324097X,5.0
A3UR7B7WTS7LFT,078324097X,5.0
A3LQPQUFD0Z5U0,078324097X,5.0
A348DNV6YUS5FJ,078324097X,5.0
A3TZB9SXJCFMFJ,078324097X,4.0
A2YKQMP3MGJHPM,078324097X,1.0
A2RQ7VLAK1SHPU,078324097X,5.0
A6TXKZJ5UB6NV,078324097X,4.0
A17SVYWJX508W,078324097X,3.0
A1XN6MBYDBTX16,078324097X,5.0
A3A2SQ9DK6LFEW,078324097X,4.0
A1KOD692JW8ZV8,078324097X,4.0
AV5HLT9R7YEJR,078324097X,3.0
AD1W6O9WZBP7J,078324097X,5.0
A1PLFEVAH9Z1VM,078324097X,5.0
A3DU450O0DV80S,078324097X,4.0
A3Q8QAG0OSGMT6,078324097X,2.0
A2ACDH9MNFSQAJ,0783241038,5.0
A1RXE35HCZ7W0E,0783241038,5.0
A21UZ0Y95QA5LD,0783241038,5.0
A2I5G3P3RZWEEZ,0783241038,5.0
AQP0Y4B8MHVWY,0783241038,5.0
A1M1S8KV07RKC4,0783241038,5.0
A3CSRP3P4U9HI,0783241038,4.0
A2PYGI793RIGJI,0783241038,5.0
ATE41IMLCAC2H,0783241038,5.0
ASI366YGA6EY7,0783241038,4.0
A3NQU1649SH0Q4,0783241038,4.0
A1S6F4F3OKBEGA,0783241038,5.0
A33H8DC3ZG58T0,0783241038,3.0
A4XTKGFKTVB4V,0783241038,5.0
A2KQNE06NDF50I,0783241038,4.0
A356G3INMHUSHT,0783241038,5.0
A1TTVH78Y44L6G,0783241038,5.0
A1605KET2V2QUM,0783241038,5.0
AO3E09OAQBOR6,0783241038,4.0
A3Q6DEKGTQYC8O,0783241038,5.0
AWC89K4DTIQA8,0783241038,5.0
A1QPNFQ5LZGWYN,0783241038,5.0
A321VZSHHH8UV3,0783241038,5.0
A42FAT2I38QS4,0783241038,3.0
A240ZR8QNJ0I1U,0783241038,5.0
A84DWWIY3O69P,0783241038,2.0
A26FMB8HPFAFS3,0783241038,5.0
A6YQE0SW974KW,0783241038,5.0
A38BAGSMIDMUNS,0783241038,4.0
A3D4X92USPOXAR,0783241038,5.0
A1QG4TLIYZRL7L,0783241038,4.0
A1020SD2TRL4ZG,0783241038,5.0
ALRHL5YQT7XPE,0783241038,5.0
A2GE65VGHJMJY8,0783241038,4.0
A1RL40OZ3R5XZV,0783241038,5.0
A2RUQEW7LNF2SC,0783241038,5.0
AVCDA6ZZSQOFG,0783241038,4.0
A2MHYGWK9IXXOG,0783241038,5.0
AFVI6OICZFKYF,0783241038,4.0
ANPVVG9GJW35Y,0783241038,3.0
AHKSI2HHH93NO,0783241038,5.0
AKCCPPWT3CH2S,0783241038,4.0
A3VECE9OHTYPIO,0783241038,5.0
A1KH4YPTSETHOC,0783241038,4.0
A37JEXJYP2RE9F,0783241038,5.0
A1GFAI1QOBK3AP,0783241038,5.0
A3L6JN7IESK364,0783241038,5.0
A1GB1Q193DNFGR,0783241038,5.0
ATCERH6LP3BZT,0783241038,5.0
A28S2IC6HHZLY8,0783241038,5.0
A2W9AHOLU0B34Y,0783241038,5.0
A2H0P7VTI3L1ST,0783241038,5.0
A2XH8DFCWQTMEO,0783241038,5.0
A80LFHX7NRYFR,0783241038,4.0
A2R05Y4MX6N1DP,0783241038,5.0
A1YB0BUPVCYN1,0783241038,5.0
A3E6LJWSTWOMNJ,0783241038,4.0
A2O4OSBNJ26WAS,0783241038,5.0
A2AKR3QR28W09U,0783241038,5.0
A175VJRTYQ9EEM,0783241038,5.0
A1IJLIXSFR6D0U,0783241038,5.0
A3ET2KA7INBB3F,0783241038,5.0
A194TX9XMPPMZL,0783241038,5.0
A2YNL0PAKAQPRQ,0783241038,5.0
A2NT94T0OXSK7L,0783241038,5.0
A7C77J4MH94B6,0783241038,4.0
A2W8GURWX2CGQ6,0783241038,1.0
A3BST3JCUAXXTH,0783241038,5.0
A228P1SMLQ4TRB,0783241038,5.0
A3Q1FVRV0CRYTH,0783241038,4.0
A169I83JL8QJGN,0783241038,2.0
A22LZJP1PN7DED,0783241038,4.0
A3KN1NQBTU50E0,0783241038,5.0
AAJGYR89823V6,0783241038,5.0
A1IQE2AREVCQWY,0783241038,5.0
A1ZEIUZKG786PV,0783241038,5.0
A2KB65SOJ51T4C,0783241038,5.0
A2V3MZDLBQ627O,0783241038,4.0
AHPDS911424A5,0783241038,5.0
A302QMGNLCWQF0,0783241038,5.0
A2LWAUVZWWLYR5,0783241038,5.0
A3ONXN417SE28I,0783241038,4.0
A2MQQI4UYT9C11,0783241038,4.0
AMRGBY3A42SGA,0783241038,5.0
A3USW46J1R317P,0783241038,5.0
A3GVOJ4ISLEYRN,0783241038,5.0
A29B00AHG7FGV2,0783241038,4.0
AJ5W9Y76A3TX5,0783241038,5.0
A24CYCB3IKQEMY,0783241038,5.0
AS8JEQDA2JA0W,0783241038,5.0
A3EGTR4FY36VF1,0783241038,4.0
A28PBTH74A6YC9,0783241038,5.0
A15K0HKZ4MK4XY,0783241038,5.0
AD8VDYORESXV5,0783241038,4.0
AOA1HBE3BS9Q5,0783241038,5.0
AHPNOCE05YXWS,0783241038,5.0
A1U52GH1HO6NP,0783241038,5.0
AG3OJM5BYY56I,0783241038,5.0
A1B3OT4LQ1KQ9,0783241038,1.0
ADOLBUXJDEIZB,0783241038,5.0
A37SLHA9LAGAZU,0783241038,5.0
AL5M63ZR8HNV9,0783241038,5.0
A1Y0A37EQM68PD,0783241038,5.0
A25I1XNUQWZQIK,0783241038,5.0
AQZH7YTWQPOBE,0783241038,5.0
A3W3CI44QGG7MZ,0783241038,5.0
A1I7VMBSGP2R96,0783241038,4.0
A3DISSYWIF3W40,0783241038,4.0
A2Y139997QJ23Q,0783241038,5.0
A3M4MIU0HIMUT9,0783241038,2.0
A1YI31Y7BJI8NF,0783241038,4.0
AVEFWB0NNSS06,0783241038,5.0
A2UDO7YHFWFGX7,0783241038,5.0
AZB1IACSBFFWF,0783241038,4.0
A1E08Y2J8J407S,0783241038,5.0
A3LH77PBDFEO3F,0783241038,4.0
ADRMW7NV6WCFZ,0783241038,5.0
AYV4KIIUM2419,0783241038,4.0
A3KEH903M7EG2F,0783241038,4.0
A2RCVVA0EKRU4F,0783241038,5.0
A90NZ55D4R2XZ,0783241038,4.0
ARAM6WHIU854L,0783241038,5.0
A1JQ1HG5Z58WHN,0783241038,5.0
A1MQKE9TTNOR7Z,0783241038,5.0
A2O1ZOLHXOCPBH,0783241038,4.0
A70PUO5ELPTVZ,0783241038,3.0
ANLHSJ0I391GL,0783241038,5.0
A3OVXX8V9GDJOY,0783241038,5.0
A3SOCY59UAL5R3,0783241038,5.0
A1NNCIXNFRX9Z6,0783241038,5.0
A1QX3XNAEZD6L6,0783241038,5.0
ASJ240F0F680D,0783241038,5.0
ANEZJYKUDNJYQ,0783241038,4.0
A3BXPW5YIR4A52,0783241038,5.0
AZ54NHFPDBR1T,0783241038,4.0
A2TIH4ESN5FUI7,0783241038,5.0
A2Y8454J7H1A9U,0783241038,5.0
A1MQ94NBENC8U9,0783241038,5.0
A1DPN3OW5A3T1,0783241038,4.0
A231W9QES1PAC8,0783241038,5.0
A2CQXS5NNCEZYL,0783241038,5.0
A36WQ04BZN1OQS,0783241038,4.0
A3ENS581HOABKW,0783241038,5.0
A1UFRJ4FQHX09Y,0783241038,5.0
AWXUJ470AX6B3,0783241038,3.0
A2ADBXRN9IX8O,0783241038,5.0
A34EM9GZ52U5PU,0783241038,5.0
AOXYMF972CAZ2,0783241038,5.0
A1ZRBVNBCVRVC,0783241038,4.0
A30OYAG5MQ6R6D,0783241038,3.0
A30QD5W6IQ7YK3,0783241038,4.0
A3SFXRS6VFJMWA,0783241038,5.0
AVWU4SPOI3HGO,0783241038,4.0
A1W3I9C886FC16,0783241038,5.0
AWSFTHQL56TZL,0783241038,5.0
A2UQ3JYQTBOCZY,0783241038,5.0
AU4Q93C24XIKO,0783241038,5.0
A2YYECX3B05X29,0783241038,4.0
A10OSAEVTA4FKY,0783241038,5.0
A3KUYSSYNK9OJR,0783241038,2.0
A153MVFR0FTI6O,0783241038,4.0
A2CII50ABBN8MU,0783241038,5.0
A2FHNTXTZBHIAP,0783241038,5.0
A2U29HDVXP01Y5,0783241038,5.0
A6JH17E2VZ6KZ,0783241038,5.0
A2SSNJ4I77NNGI,0783241038,5.0
A2X2X32A6H5ESQ,0783241038,5.0
A3LSPT8D666Q48,0783241038,5.0
A1BORKOVBXCJLB,0783241038,3.0
A2GB5CG77LGQRB,0783241038,4.0
A2CI7BLBTQJPWR,0783241038,4.0
A1KDE39SWIIQ81,0783241038,5.0
A1JMEY0UOP4QEN,0783241038,4.0
AFZACGK06MF9K,0783241038,5.0
A330ICA4I7ADHS,0783241038,4.0
A1HG4RBGBSUFLW,0783241038,4.0
A3L0U4GNTZK2UX,0783241038,5.0
A1LPLXY5IC6D2Q,0783241038,5.0
A1U81TSC50L34O,0783241038,5.0
A1KU9U5XG61P8X,0783241038,5.0
A2VP9HBQZ2OM7Z,0783241038,5.0
A2O3HUMA1EAIV9,0783241038,5.0
A1VP9GEOMT1J40,0783241038,5.0
A3T99OSZ2PYO4,0783241038,5.0
A2113JMF0FI5YL,0783241038,2.0
A1MYX3IQ09D6XY,0783241038,5.0
A32OUJ4IH1K31Z,0783241038,5.0
A34W7QA4J5UTOR,0783241038,4.0
A1O66LBP2M52HD,0783241038,5.0
A30TBI71B6XK6G,0783241038,5.0
A2GPEV42IO41CI,0783241038,5.0
A21SY9N6OGZW3P,0783241038,5.0
A15A3OUF5KX9AL,0783241038,5.0
A2SW4RA5TP6XC0,0783241038,5.0
A1T5GGQLPP5RYT,0783241038,5.0
A1SZXP0NB0RKCJ,0783241038,5.0
A30646DLZKAIKR,0783241038,4.0
A145YO5ZBY9KZX,0783241038,5.0
A2D8URON3HMQJK,0783241038,5.0
AZ8XSDMIX04VJ,0783241038,5.0
A3T9VF9BFC84RX,0783241038,5.0
A23T1GZCOMDLI4,0783241038,4.0
AOYES12BVRK71,0783241038,5.0
A3V6Z4RCDGRC44,0783241038,5.0
A2V577IHWQKEXN,0783241038,4.0
A325HOFV2B5UP5,0783241038,5.0
A2AOZQ3WTNVVOK,0783241038,4.0
A2W00XKTTF1G0Z,0783241038,4.0
AMFHB9K2LXLC,0783241038,5.0
A2SGR7LE899LGG,0783241038,4.0
A33CBDIW3K6DJ6,0783241038,5.0
A13DP4XZRDGWD9,0783241038,5.0
A3EUCXGC0R1CQB,0783241038,5.0
AD2TQI1E585DW,0783241038,4.0
A1HCIKLJQ3E0HU,0783241038,5.0
A3RBY1SB7JOUZ0,0783241038,5.0
A2ACIZ4HT5ABOX,0783241038,5.0
A227DQTXK4G88A,0783241038,4.0
A16PYJK6EYGML3,0783241038,4.0
A2XIMN8S4A4TVO,0783241038,4.0
A1UL7MWQXTJJ0D,0783241038,4.0
A1B5PBCCXBMRVD,0783241038,5.0
AXOYVVKE6PZM0,0783241038,5.0
A1AYW8ZHAG9INR,0783241038,5.0
A370Z6I5GBWU44,0783241038,4.0
A2H7RYVH0X8UN4,0783241038,5.0
A2H4SPR6EGALAP,0783241038,5.0
ACZA9VXF7M84,0783241038,4.0
A15RQP4VKYBRIH,0783241038,5.0
A1AJB5QPV2H5GO,0783241038,5.0
A1KWAFVZOV5S0J,0783241038,2.0
A3G9XLKW1CLUWW,0783241038,5.0
A2W8F0Z9NOTILD,0783241038,5.0
A2JU4FUSW1PBEC,0783241038,4.0
A2SFVLBBLXCTG9,0783241038,5.0
A3RMSGAC9Z14T0,0783241038,5.0
A3AOMYZ1NDNDXU,0783241038,5.0
A32FDVR6GJHUN1,0783241038,3.0
A1BJ834T2LDKBH,0783241038,4.0
A25AIU10URSUW3,0783241038,5.0
A3IV4C4ZH6MZPW,0783241038,5.0
A2UQIIJ2CD8REE,0783241038,5.0
APC6XC9S5K9UT,0783241038,5.0
A1BS5BQB28EIQ4,0783241038,5.0
A1RE863KI1FMJ,0783241038,5.0
A1MOH4G96RL54O,0783241038,5.0
A1W9IFSHMYDQJU,0783241038,5.0
A1TWNOCUFHAQYB,0783241038,5.0
A12QDB506OM0LT,0783241038,5.0
A1F6INFV05SYRP,0783241038,5.0
A1U0DBMEVYP10M,0783241038,5.0
AD0J5KK4WQXNS,0783241038,5.0
A1QRCLZTKHCLE,0783241038,3.0
A3II1ACACC5MTX,0783241038,5.0
A2Z2DAQ6SZZLHW,0783241038,5.0
A2A1XYSB692L6J,0783241038,5.0
A2M3VW4TWWGPTW,0783241038,5.0
AE86PR1C8PNRK,0783241038,5.0
AZJTA95WSM0ND,0783241038,5.0
A3FU0PDUE0F892,0783241038,4.0
A1DMEO1SDEKW4G,0783241038,5.0
A2YOJY59NU11R1,0783241038,5.0
A1MYND6DQYCX95,0783241038,1.0
A1GFQ6EOX4LU4S,0783241038,4.0
A2PH9PAAWJ7UR0,0783241038,5.0
A18ZUOMPLDTB1K,0783241038,4.0
ASYPAYRCEEFSO,0783241038,5.0
A1FL47OHHJIYCJ,0783241038,5.0
A2K53OYO4JJO28,0783241038,5.0
A3UXURGM8W6QSH,0783241038,5.0
AKETIO8DWM01R,0783241038,5.0
A3HJAIFRRFHUAB,0783241038,5.0
A2M6PAWAFYRNC2,0783241038,5.0
A1ON1ZQSR46ZR9,0783241038,5.0
A1ITJLHL8LXLMO,0783241038,3.0
A2KESQ62C35FN3,0783241038,5.0
A3I742DAVNBZFB,0783241038,5.0
A16BZH9IALK4ZR,0783241038,5.0
A14N95N7K36TMV,0783241038,5.0
A1SNNABGBUUD7H,0783241038,5.0
A1VDTV5925SA4M,0783241038,5.0
A2RY64L8YR96MM,0783241038,4.0
A1FFWXQQHVSQGW,0783241038,4.0
AH4KRJKMDJEQC,0783241038,5.0
A3HVXBDDZL1Q7Q,0783241038,4.0
A3S2ZGEQ9O2ERR,0783241038,5.0
AW3FTPCBPVQNB,0783241038,5.0
A2L0MEZDQX75HE,0783241038,5.0
AB5HOIFX8C79B,0783241038,3.0
A1M5VWPNU5FP8T,0783241038,5.0
A126KX6FVI4T66,0783241038,4.0
AOSQ5JIA2X4M,0783241038,4.0
A2FA18B50XGXJX,0783241038,5.0
A1QJ3GGNZ38ZAF,0783241038,5.0
A150C6PGUU0L3B,0783241038,5.0
A2HONCT728QW43,0783241038,5.0
A1X5J3VWOVIEVX,0783241038,2.0
A1TOT7PO09LOCT,0783241038,5.0
A189AIX9UTLFEO,0783241038,5.0
A2KZBXALGF2T9X,0783241038,5.0
AM7Q5M3W8CZMM,0783241038,4.0
A1XL6MET5UW9H,0783241038,5.0
A18RFAQSZRF0EE,0783241038,5.0
A37DTXY82WO5AY,0783241038,4.0
A1KFZ1724M5715,0783241038,5.0
A2B7BUH8834Y6M,0783241038,3.0
AXTS0PEDIRUIX,0783241038,5.0
A3UULFA75WKNDY,0783241038,5.0
A1H6VURO5JGU5,0783241038,5.0
ADOEFQEUK01BQ,0783241038,4.0
A1XCZ18DHQI3YK,0783241038,4.0
A2BYPJ4C8CNB6R,0783241038,5.0
A21CN7UXGRT53J,0783241038,5.0
ATM00WWFHXZV2,0783241038,5.0
A2DAUUQV1R2QDF,0783241038,5.0
A3E1ZKHIS8JV75,0783241038,5.0
A1C7GDJCLURWSG,0783241038,5.0
A26C5X3Y8TBR9I,0783241038,4.0
A3JJWDB8HGW0MI,0783241038,5.0
AS6NV5VVTX9MT,0783241038,5.0
A2MZR9CFJLP0GL,0783241038,5.0
AVPE11DRBCGAA,0783241038,4.0
A38YIEXZXT5NXO,0783241038,4.0
A38KWB9RUP4ZOI,0783241038,5.0
A2H03XK92V05JE,0783241038,5.0
A2MSMWXONU7HIO,0783241038,5.0
A1ICEZXI9PTCN3,0783241038,4.0
A38VMH45OV6Z2H,0783241038,5.0
A27JE4IK0PWAFL,0783241038,5.0
A16GAIJJE39T1S,0783241038,5.0
A2GY07YZQQM9J0,0783241038,5.0
A14ZSTKARHR3TD,0783241038,5.0
